date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:37:02	38420/38420	---MCZ	200	added ('OK')	text/css	etag:%220cff213f780d9774128b7e56c8182979-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/css/reset.css	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/css/reset.css	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:03	163934/163934	---MCZ	200	added ('OK')	text/css	etag:%220d3f94a29ee1c0e5c9895c114e0b76f6-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/style.css	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/style.css	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:03	3000/3000	---M--	200	added ('OK')	image/png	etag:%220bbaa00a7d96d4aad63e6d84ea6fd480-ssl%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/img/logo.png	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/img/logo.png	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:04	211478/211478	---MCZ	200	added ('OK')	text/html	etag:%2202f9cd30e873bf6173b0f0bd31162340-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/vendor	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/vendor.html	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:04	161533/161533	---MCZ	200	added ('OK')	text/html	etag:%22574c9976cef45e0b7e104227d8ebd290-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/vendor-list	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/vendor-list.html	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:05	219246/219246	---MCZ	200	added ('OK')	text/html	etag:%22ba7a6122f0eccda441fcad877541c0ca-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/vendor-profile	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/vendor-profile.html	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:05	172088/172088	---MCZ	200	added ('OK')	text/html	etag:%2248e1bb710c44c02fbac2d52425a2a142-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/customer-list	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/customer-list.html	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:06	95082/95082	---MCZ	200	added ('OK')	text/html	etag:%22b6eef67e6b9034ac5dbb5075903e226a-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/customers	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/customers.html	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:07	190545/190545	---MCZ	200	added ('OK')	text/html	etag:%22918d2fa5f1f1f28fbbcc9ac0b0e30d40-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/products	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/products.html	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:08	130673/130673	---MCZ	200	added ('OK')	text/html	etag:%220ce18a20feb196d4ea0b73ef2673abc8-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/product-list	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/product-list.html	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:08	102811/102811	---MCZ	200	added ('OK')	text/html	etag:%228b1285b211e21947788a42f7a066f234-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/upload-product	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/upload-product.html	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:09	168364/168364	---MCZ	200	added ('OK')	text/html	etag:%22099deb2e95c891d8fd6b0937f25ee00c-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/wishlist	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/wishlist.html	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:09	179095/179095	---MCZ	200	added ('OK')	text/html	etag:%22519cfe75f5d1d23fe684a6b08be49464-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/order-list	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/order-list.html	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:10	119689/119689	---MCZ	200	added ('OK')	text/html	etag:%22f28270bb8072d0dfa83c3d9a6fb05560-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/order-details	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/order-details.html	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:11	92549/92549	---MCZ	200	added ('OK')	text/html	etag:%22bb806183c920a9e11b386f0f598a10cd-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/invoice	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/invoice.html	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:11	110442/110442	---MCZ	200	added ('OK')	text/html	etag:%226f59c34f1516b1c4868d2b4f17c7ccc4-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/history	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/history.html	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:12	154809/154809	---MCZ	200	added ('OK')	text/html	etag:%2291e84de633c315a6255896cf38ec7d96-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/profile-info	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/profile-info.html	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:13	97244/97244	---MCZ	200	added ('OK')	text/html	etag:%221ec4822ad391485e475aa39219df4fcf-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/chat-messages	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/chat-messages.html	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:13	90598/90598	---MCZ	200	added ('OK')	text/html	etag:%22577012734f8213fda01836f59ae966e6-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/notifications	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/notifications.html	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:14	80434/80434	---MCZ	200	added ('OK')	text/html	etag:%22cb8b71c25d2a3e40ae8c9f3c9eb10ff8-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/terms-conditions	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/terms-conditions.html	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:15	93187/93187	---MCZ	200	added ('OK')	text/html	etag:%222666636cd546070dad2db2f7c3e82ba7-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/faq	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/faq.html	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:15	79840/79840	---MCZ	200	added ('OK')	text/html	etag:%223100c915825e9def1659634aae6134f1-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/languages	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/languages.html	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:16	5467/5467	---MCZ	200	added ('OK')	text/html	etag:%228e2931dc1f540c11d2d3bf57d261dea4-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/login	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/login.html	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:16	3493/3493	---M--	200	added ('OK')	image/png	etag:%22e23b47ae7303c43e2b0a72266d8144d8-ssl%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/img/chat-author1.png	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/img/chat-author1.png	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:17	3908/3908	---M--	200	added ('OK')	image/png	etag:%22cf64434eb27257205d40adf4308e975e-ssl%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/img/chat-author2.png	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/img/chat-author2.png	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:17	3270/3270	---M--	200	added ('OK')	image/png	etag:%223c3e8ce2935fecb8a2f8b43ce21cd0a6-ssl%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/img/chat-author3.png	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/img/chat-author3.png	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:18	3331/3331	---M--	200	added ('OK')	image/png	etag:%2249b31cef09bd5833eb18c13f89620844-ssl%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/img/chat-author4.png	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/img/chat-author4.png	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:19	3821/3821	---M--	200	added ('OK')	image/png	etag:%2267b4c059fb266c126bc98a4ecc049f4a-ssl%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/img/chat-author5.png	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/img/chat-author5.png	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:19	4838/4838	---M--	200	added ('OK')	image/png	etag:%22489d414545f25e474b74ecb2aceebcef-ssl%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/img/profile-pic.png	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/img/profile-pic.png	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:20	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	etag:1679670551-ssl-df	https://nta0309-ecommerce-admin-dashboard.netlify.app/profile.html	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/profile.25.delayed	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:20	10744/10744	---M--	200	added ('OK')	image/png	etag:%2280aba69ae7a2fa16de49dcc3cb7d0c81-ssl%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/img/customer-1.png	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/img/customer-1.png	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:21	7643/7643	---M--	200	added ('OK')	image/png	etag:%2200a2da84f2ae4cbba22b023aa7aa8527-ssl%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/img/product-1.png	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/img/product-1.png	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:21	10822/10822	---M--	200	added ('OK')	image/png	etag:%225d66397ff8e3dfc50da31dd836e1a132-ssl%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/img/customer-2.png	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/img/customer-2.png	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:22	9980/9980	---M--	200	added ('OK')	image/png	etag:%22b1cc44b1e07e8e1de452d15f6a721347-ssl%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/img/customer-3.png	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/img/customer-3.png	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:22	10167/10167	---M--	200	added ('OK')	image/png	etag:%221bbef65e5614013f81e1c23691296ff4-ssl%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/img/product-3.png	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/img/product-3.png	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:23	11116/11116	---M--	200	added ('OK')	image/png	etag:%229ec06a2474a33b0f8ab9ff35823b1f2d-ssl%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/img/customer-4.png	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/img/customer-4.png	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:23	6738/6738	---M--	200	added ('OK')	image/png	etag:%225322836cf59f40451f9cf8df9dcb54fa-ssl%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/img/product-4.png	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/img/product-4.png	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:23	9087/9087	---M--	200	added ('OK')	image/png	etag:%22dcbe3c3093a837701eb535474f53ca9d-ssl%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/img/customer-5.png	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/img/customer-5.png	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:24	8176/8176	---M--	200	added ('OK')	image/png	etag:%221d069b1567e57b130485ff807158de18-ssl%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/img/product-5.png	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/img/product-5.png	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:25	19695/19695	---M--	200	added ('OK')	image/png	etag:%22a068c03dc40d294fb4a7a5347345f7b4-ssl%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/img/product-slider-1.png	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/img/product-slider-1.png	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:25	16484/16484	---M--	200	added ('OK')	image/png	etag:%22e5c2cc5b2343c59bb568190e48876a0f-ssl%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/img/product-slider-2.png	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/img/product-slider-2.png	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:25	10362/10362	---M--	200	added ('OK')	image/png	etag:%22f1b77688b8c4bc9217ae0cbdac88a44d-ssl%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/img/product-slider-3.png	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/img/product-slider-3.png	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:26	12174/12174	---M--	200	added ('OK')	image/png	etag:%222d0875edf6a19cf3c0915449b300bc4d-ssl%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/img/product-slider-4.png	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/img/product-slider-4.png	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:27	17044/17044	---M--	200	added ('OK')	image/png	etag:%2272912e88573c20632697cf6987335f54-ssl%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/img/product-slider-5.png	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/img/product-slider-5.png	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:27	11820/11820	---M--	200	added ('OK')	image/png	etag:%22f92866bd2e314888f235d2f180a4fef2-ssl%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/img/product-slider-6.png	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/img/product-slider-6.png	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:28	89503/89503	---MCZ	200	added ('OK')	application/javascript	etag:%2279cfab306b9262eb0efb9bf3afe17dec-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/js/jquery.min.js	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/js/jquery.min.js	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:28	11226/11226	---MCZ	200	added ('OK')	application/javascript	etag:%221c2e53d8d769d4c7f90a66704fb16e24-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/js/jquery-migrate.js	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/js/jquery-migrate.js	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:29	254926/254926	---MCZ	200	added ('OK')	application/javascript	etag:%22cff5174177554df202a1aca5a6929b0d-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/js/jquery-ui.min.js	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/js/jquery-ui.min.js	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:29	18801/18801	---MCZ	200	added ('OK')	application/javascript	etag:%2239eb6dc636b2800ab2e7ddc4eb0e7f0c-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/js/popper.min.js	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/js/popper.min.js	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:30	59219/59219	---MCZ	200	added ('OK')	application/javascript	etag:%22b23fe3f83162639cc15cfa2eb6200572-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/js/bootstrap.min.js	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/js/bootstrap.min.js	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:31	197018/197018	---MCZ	200	added ('OK')	application/javascript	etag:%22fe0a10d911dd58f332cedbe922c89461-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/js/charts.js	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/js/charts.js	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:32	178296/178296	---MCZ	200	added ('OK')	application/javascript	etag:%22c2748da7e815af10674c7732017a2c62-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/js/datatables.min.js	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/js/datatables.min.js	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:32	14503/14503	---MCZ	200	added ('OK')	application/javascript	etag:%2270bb891c28c3c10a5ff04dc328ce64b6-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/js/circle-progress.min.js	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/js/circle-progress.min.js	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:32	57147/57147	---MCZ	200	added ('OK')	application/javascript	etag:%2267229d0eac74643d9afaed2744da7bce-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/js/jquery-jvectormap.js	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/js/jquery-jvectormap.js	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:33	104252/104252	---MCZ	200	added ('OK')	application/javascript	etag:%22f5639760329a2b3672c917111b086e9a-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/js/jvector-map.js	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/js/jvector-map.js	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:34	42863/42863	---MCZ	200	added ('OK')	application/javascript	etag:%224c6a951a7cecb03a55751a90d10b147c-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/js/slickslider.min.js	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/js/slickslider.min.js	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:35	1470/1470	---M-Z	200	added ('OK')	application/javascript	etag:%22e57748bfe405d8bb03a677250480240e-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/js/main.js	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/js/main.js	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/)
09:37:36	76736/76736	---M--	200	added ('OK')	font/woff2	etag:%2266b2a68da491dce5a39ee1c0ce84eb92-ssl%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/webfonts/fa-brands-400.woff2	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/webfonts/fa-brands-400.woff2	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/css/font-awesome-all.min.css)
09:37:37	133988/133988	---MCZ	200	added ('OK')	font/ttf	etag:%22b9392fdb426fc4c1c32648e9a5402929-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/webfonts/fa-brands-400.ttf	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/webfonts/fa-brands-400.ttf	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/css/font-awesome-all.min.css)
09:37:37	13224/13224	---M--	200	added ('OK')	font/woff2	etag:%229c87d9e8c03cfe51c39b31a6110ce6e1-ssl%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/webfonts/fa-regular-400.woff2	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/webfonts/fa-regular-400.woff2	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/css/font-awesome-all.min.css)
09:37:37	33736/33736	---MCZ	200	added ('OK')	font/ttf	etag:%22cb777361635dc8f2347bd018e9997073-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/webfonts/fa-regular-400.ttf	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/webfonts/fa-regular-400.ttf	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/css/font-awesome-all.min.css)
09:37:38	78268/78268	---M--	200	added ('OK')	font/woff2	etag:%22ad692006e118c3a535b2bb6c416a9340-ssl%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/webfonts/fa-solid-900.woff2	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/webfonts/fa-solid-900.woff2	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/css/font-awesome-all.min.css)
09:37:39	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	etag:1679670551-ssl-df	https://nta0309-ecommerce-admin-dashboard.netlify.app/webfonts/fa-v4compatibility.woff2	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/webfonts/fa-v4compatibility.47.delayed	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/css/font-awesome-all.min.css)
09:37:39	202744/202744	---MCZ	200	added ('OK')	font/ttf	etag:%22fa65b6399b29a0fe0996cc3c34ed17f4-ssl-df%22	https://nta0309-ecommerce-admin-dashboard.netlify.app/webfonts/fa-solid-900.ttf	C:/Users/Acer/Documents/ExeManager/nta0309-ecommerce-admin-dashboard.netlify.app/webfonts/fa-solid-900.ttf	(from https://nta0309-ecommerce-admin-dashboard.netlify.app/css/font-awesome-all.min.css)
