date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:25:14	262693/262693	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Dec%202025%2008:25:12%20GMT	https://bean-style.mysapo.net/san-pham-yeu-thich	C:/Users/dungb/Downloads/EXE201/bean-style.mysapo.net/san-pham-yeu-thich.html	(from https://bean-style.mysapo.net/)
15:25:17	314241/314241	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Dec%202025%2008:25:13%20GMT	https://bean-style.mysapo.net/cart	C:/Users/dungb/Downloads/EXE201/bean-style.mysapo.net/cart.html	(from https://bean-style.mysapo.net/)
15:25:18	255250/255250	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Dec%202025%2008:25:15%20GMT	https://bean-style.mysapo.net/gioi-thieu	C:/Users/dungb/Downloads/EXE201/bean-style.mysapo.net/gioi-thieu.html	(from https://bean-style.mysapo.net/)
15:25:20	369465/369465	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Dec%202025%2008:25:17%20GMT	https://bean-style.mysapo.net/collections/all	C:/Users/dungb/Downloads/EXE201/bean-style.mysapo.net/collections/all.html	(from https://bean-style.mysapo.net/)
15:25:21	263557/263557	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Dec%202025%2008:25:18%20GMT	https://bean-style.mysapo.net/mix-match	C:/Users/dungb/Downloads/EXE201/bean-style.mysapo.net/mix-match.html	(from https://bean-style.mysapo.net/)
15:25:22	265627/265627	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Dec%202025%2008:25:20%20GMT	https://bean-style.mysapo.net/cau-hoi-thuong-gap	C:/Users/dungb/Downloads/EXE201/bean-style.mysapo.net/cau-hoi-thuong-gap.html	(from https://bean-style.mysapo.net/)
15:25:24	298060/298060	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Dec%202025%2008:25:21%20GMT	https://bean-style.mysapo.net/pre-order	C:/Users/dungb/Downloads/EXE201/bean-style.mysapo.net/pre-order.html	(from https://bean-style.mysapo.net/)
15:25:25	260946/260946	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Dec%202025%2008:25:23%20GMT	https://bean-style.mysapo.net/feedback	C:/Users/dungb/Downloads/EXE201/bean-style.mysapo.net/feedback.html	(from https://bean-style.mysapo.net/)
15:25:27	279409/279409	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Dec%202025%2008:25:24%20GMT	https://bean-style.mysapo.net/tin-tuc	C:/Users/dungb/Downloads/EXE201/bean-style.mysapo.net/tin-tuc.html	(from https://bean-style.mysapo.net/)
15:25:28	255329/255329	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Dec%202025%2008:25:25%20GMT	https://bean-style.mysapo.net/lien-he	C:/Users/dungb/Downloads/EXE201/bean-style.mysapo.net/lien-he.html	(from https://bean-style.mysapo.net/)
15:25:33	382721/382721	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Dec%202025%2008:25:27%20GMT	https://bean-style.mysapo.net/khuyen-mai-hot	C:/Users/dungb/Downloads/EXE201/bean-style.mysapo.net/khuyen-mai-hot.html	(from https://bean-style.mysapo.net/)
15:25:35	33912/33912	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:25:30%20GMT	http://bizweb.dktcdn.net/100/566/174/themes/1008318/assets/cate_1.jpg?1758853455743	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/100/566/174/themes/1008318/assets/cate_1bf6b.jpg	(from https://bean-style.mysapo.net/)
15:25:39	30814/30814	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:25:33%20GMT	http://bizweb.dktcdn.net/100/566/174/themes/1008318/assets/cate_2.jpg?1758853455743	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/100/566/174/themes/1008318/assets/cate_2bf6b.jpg	(from https://bean-style.mysapo.net/)
15:25:39	23097/23097	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:25:36%20GMT	http://bizweb.dktcdn.net/100/566/174/themes/1008318/assets/cate_3.jpg?1758853455743	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/100/566/174/themes/1008318/assets/cate_3bf6b.jpg	(from https://bean-style.mysapo.net/)
15:25:40	89527/89527	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:25:28%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/566/174/themes/1008318/assets/slider_1.jpg?1758853455743	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/thumb/grande/100/566/174/themes/1008318/assets/slider_1bf6b.jpg	(from https://bean-style.mysapo.net/)
15:25:42	35406/35406	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:25:36%20GMT	http://bizweb.dktcdn.net/100/566/174/themes/1008318/assets/cate_4.jpg?1758853455743	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/100/566/174/themes/1008318/assets/cate_4bf6b.jpg	(from https://bean-style.mysapo.net/)
15:25:43	25128/25128	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:25:40%20GMT	http://bizweb.dktcdn.net/100/566/174/themes/1008318/assets/cate_5.jpg?1758853455743	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/100/566/174/themes/1008318/assets/cate_5bf6b.jpg	(from https://bean-style.mysapo.net/)
15:25:44	1087/1087	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Dec%202025%2013:13:27%20GMT	http://bizweb.dktcdn.net/100/566/174/themes/1008318/assets/flash.png?1758853455743	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/100/566/174/themes/1008318/assets/flashbf6b.png	(from https://bean-style.mysapo.net/)
15:25:45	30202/30202	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:25:40%20GMT	http://bizweb.dktcdn.net/100/566/174/themes/1008318/assets/cate_6.jpg?1758853455743	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/100/566/174/themes/1008318/assets/cate_6bf6b.jpg	(from https://bean-style.mysapo.net/)
15:25:48	31622/31622	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:25:41%20GMT	http://bizweb.dktcdn.net/100/566/174/themes/1008318/assets/cate_7.jpg?1758853455743	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/100/566/174/themes/1008318/assets/cate_7bf6b.jpg	(from https://bean-style.mysapo.net/)
15:25:49	339134/339134	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Dec%202025%2008:25:43%20GMT	https://bean-style.mysapo.net/san-pham-khuyen-mai	C:/Users/dungb/Downloads/EXE201/bean-style.mysapo.net/san-pham-khuyen-mai.html	(from https://bean-style.mysapo.net/)
15:25:56	357234/357234	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Dec%202025%2008:25:45%20GMT	https://bean-style.mysapo.net/san-pham-noi-bat	C:/Users/dungb/Downloads/EXE201/bean-style.mysapo.net/san-pham-noi-bat.html	(from https://bean-style.mysapo.net/)
15:25:58	65642/65642	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:25:46%20GMT	http://bizweb.dktcdn.net/thumb/large/100/566/174/products/ao-khoac-blazer-co-v-alice1.jpg?v=1744967616113	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/thumb/large/100/566/174/products/ao-khoac-blazer-co-v-alice15f47.jpg	(from https://bean-style.mysapo.net/)
15:26:00	63643/63643	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:25:50%20GMT	http://bizweb.dktcdn.net/thumb/large/100/566/174/products/ao-khoac-gile-ladies-rayon4.jpg?v=1744966203510	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/thumb/large/100/566/174/products/ao-khoac-gile-ladies-rayon4b5a7.jpg	(from https://bean-style.mysapo.net/)
15:26:00	69023/69023	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:25:49%20GMT	http://bizweb.dktcdn.net/thumb/large/100/566/174/products/ao-khoac-phoi-ren1.jpg?v=1744967099140	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/thumb/large/100/566/174/products/ao-khoac-phoi-ren14ea3.jpg	(from https://bean-style.mysapo.net/)
15:26:07	55298/55298	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:25:58%20GMT	http://bizweb.dktcdn.net/thumb/large/100/566/174/products/ao-khoac-twill-dang-lung3.jpg?v=1744965626003	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/thumb/large/100/566/174/products/ao-khoac-twill-dang-lung32700.jpg	(from https://bean-style.mysapo.net/)
15:26:11	85034/85034	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:25:57%20GMT	http://bizweb.dktcdn.net/thumb/large/100/566/174/products/ao-khoac-twill-dang-lung1.jpg?v=1744965624657	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/thumb/large/100/566/174/products/ao-khoac-twill-dang-lung124a7.jpg	(from https://bean-style.mysapo.net/)
15:26:15	86454/86454	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:26:01%20GMT	http://bizweb.dktcdn.net/thumb/large/100/566/174/products/ao-khoac-twill-dang-lung5.jpg?v=1744965627050	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/thumb/large/100/566/174/products/ao-khoac-twill-dang-lung5ffe9.jpg	(from https://bean-style.mysapo.net/)
15:26:15	81657/81657	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:26:02%20GMT	http://bizweb.dktcdn.net/thumb/large/100/566/174/products/f5947fea-bbc0-4b9a-af68-c8182adc.jpg?v=1744802149300	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/thumb/large/100/566/174/products/f5947fea-bbc0-4b9a-af68-c8182adcce38.jpg	(from https://bean-style.mysapo.net/)
15:26:19	75744/75744	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:26:07%20GMT	http://bizweb.dktcdn.net/thumb/large/100/566/174/products/f5947fea-bbc0-4b9a-af68-c8182adc3.jpg?v=1744802149300	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/thumb/large/100/566/174/products/f5947fea-bbc0-4b9a-af68-c8182adc3ce38.jpg	(from https://bean-style.mysapo.net/)
15:26:25	83711/83711	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:26:11%20GMT	http://bizweb.dktcdn.net/thumb/large/100/566/174/products/vay-2-day-dang-a-buoc-no-phoi-be2.jpg?v=1744801583647	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/thumb/large/100/566/174/products/vay-2-day-dang-a-buoc-no-phoi-be2f15c.jpg	(from https://bean-style.mysapo.net/)
15:26:27	75034/75034	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:26:15%20GMT	http://bizweb.dktcdn.net/thumb/large/100/566/174/products/chan-vay-xep-ly-kieu-tennis1.jpg?v=1744801162793	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/thumb/large/100/566/174/products/chan-vay-xep-ly-kieu-tennis18e27.jpg	(from https://bean-style.mysapo.net/)
15:26:31	77919/77919	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:26:19%20GMT	http://bizweb.dktcdn.net/thumb/large/100/566/174/products/chan-vay-xep-ly-kieu-tennis3.jpg?v=1744801162793	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/thumb/large/100/566/174/products/chan-vay-xep-ly-kieu-tennis38e27.jpg	(from https://bean-style.mysapo.net/)
15:26:32	103105/103105	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:26:15%20GMT	http://bizweb.dktcdn.net/thumb/large/100/566/174/products/chan-vay-xep-ly-kieu-tennis2.jpg?v=1744801162793	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/thumb/large/100/566/174/products/chan-vay-xep-ly-kieu-tennis28e27.jpg	(from https://bean-style.mysapo.net/)
15:26:37	76021/76021	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:26:26%20GMT	http://bizweb.dktcdn.net/thumb/large/100/566/174/products/ao-croptop-nu-2-day-ban1.jpg?v=1744800724047	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/thumb/large/100/566/174/products/ao-croptop-nu-2-day-ban19866.jpg	(from https://bean-style.mysapo.net/)
15:26:39	78674/78674	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:26:27%20GMT	http://bizweb.dktcdn.net/thumb/large/100/566/174/products/ao-croptop-nu-2-day-ban2.jpg?v=1744800724047	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/thumb/large/100/566/174/products/ao-croptop-nu-2-day-ban29866.jpg	(from https://bean-style.mysapo.net/)
15:26:45	78547/78547	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:26:32%20GMT	http://bizweb.dktcdn.net/thumb/large/100/566/174/products/ao-croptop-nu-2-day-ban3.jpg?v=1744800724047	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/thumb/large/100/566/174/products/ao-croptop-nu-2-day-ban39866.jpg	(from https://bean-style.mysapo.net/)
15:26:50	363480/363480	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Dec%202025%2008:26:40%20GMT	https://bean-style.mysapo.net/san-pham-moi	C:/Users/dungb/Downloads/EXE201/bean-style.mysapo.net/san-pham-moi.html	(from https://bean-style.mysapo.net/)
15:26:50	94584/94584	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:26:33%20GMT	http://bizweb.dktcdn.net/thumb/large/100/566/174/products/ao-polo-theu-hinh-1.jpg?v=1744713831103	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/thumb/large/100/566/174/products/ao-polo-theu-hinh-1406c.jpg	(from https://bean-style.mysapo.net/)
15:26:52	84638/84638	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:26:38%20GMT	http://bizweb.dktcdn.net/thumb/large/100/566/174/products/ao-polo-basic-nu-tron1.jpg?v=1744713433403	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/thumb/large/100/566/174/products/ao-polo-basic-nu-tron18178.jpg	(from https://bean-style.mysapo.net/)
15:27:02	355416/355416	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Dec%202025%2008:26:52%20GMT	https://bean-style.mysapo.net/vay-dam	C:/Users/dungb/Downloads/EXE201/bean-style.mysapo.net/vay-dam.html	(from https://bean-style.mysapo.net/)
15:27:06	63117/63117	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:26:53%20GMT	http://bizweb.dktcdn.net/thumb/large/100/566/174/products/dam-xeo-dinh-no.jpg?v=1744371859170	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/thumb/large/100/566/174/products/dam-xeo-dinh-no3cd1.jpg	(from https://bean-style.mysapo.net/)
15:27:18	88146/88146	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:27:02%20GMT	http://bizweb.dktcdn.net/thumb/large/100/566/174/products/dam-co-tron-canh-tien-1.jpg?v=1744371250600	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/thumb/large/100/566/174/products/dam-co-tron-canh-tien-1562d.jpg	(from https://bean-style.mysapo.net/)
15:27:18	164319/164319	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:26:50%20GMT	http://bizweb.dktcdn.net/100/566/174/themes/1008318/assets/img_4banner_2.jpg?1758853455743	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/100/566/174/themes/1008318/assets/img_4banner_2bf6b.jpg	(from https://bean-style.mysapo.net/)
15:27:20	221277/221277	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:26:45%20GMT	http://bizweb.dktcdn.net/100/566/174/themes/1008318/assets/img_4banner_1.jpg?1758853455743	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/100/566/174/themes/1008318/assets/img_4banner_1bf6b.jpg	(from https://bean-style.mysapo.net/)
15:27:31	78323/78323	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:27:18%20GMT	http://bizweb.dktcdn.net/thumb/large/100/566/174/products/dam-suong-dinh-hoa.jpg?v=1744370265347	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/thumb/large/100/566/174/products/dam-suong-dinh-hoafb15.jpg	(from https://bean-style.mysapo.net/)
15:27:32	162935/162935	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:27:06%20GMT	http://bizweb.dktcdn.net/thumb/large/100/566/174/products/dam-co-somi-soc.jpg?v=1744370772987	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/thumb/large/100/566/174/products/dam-co-somi-soc91b0.jpg	(from https://bean-style.mysapo.net/)
15:27:35	89524/89524	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:27:20%20GMT	http://bizweb.dktcdn.net/thumb/large/100/566/174/products/dam-chu-a-co-cach-dieu.jpg?v=1744368871877	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/thumb/large/100/566/174/products/dam-chu-a-co-cach-dieu12b1.jpg	(from https://bean-style.mysapo.net/)
15:27:43	145698/145698	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:27:20%20GMT	http://bizweb.dktcdn.net/thumb/large/100/566/174/products/dam-suong-co-lech.jpg?v=1744369555137	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/thumb/large/100/566/174/products/dam-suong-co-lech3e32.jpg	(from https://bean-style.mysapo.net/)
15:27:44	79764/79764	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:27:31%20GMT	http://bizweb.dktcdn.net/thumb/large/100/566/174/products/dam-chu-a-la-co-doi-1.jpg?v=1744367879187	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/thumb/large/100/566/174/products/dam-chu-a-la-co-doi-1cc98.jpg	(from https://bean-style.mysapo.net/)
15:27:45	83551/83551	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:27:32%20GMT	http://bizweb.dktcdn.net/thumb/large/100/566/174/products/dam-chu-a-la-co-doi-4.jpg?v=1744367879187	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/thumb/large/100/566/174/products/dam-chu-a-la-co-doi-4cc98.jpg	(from https://bean-style.mysapo.net/)
15:27:45	71280/71280	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:27:35%20GMT	http://bizweb.dktcdn.net/thumb/large/100/566/174/products/vay-babydoll-vien-ren-caro-2.jpg?v=1744367406877	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/thumb/large/100/566/174/products/vay-babydoll-vien-ren-caro-23c51.jpg	(from https://bean-style.mysapo.net/)
15:28:00	103850/103850	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:27:44%20GMT	http://bizweb.dktcdn.net/thumb/large/100/566/174/products/vay-babydoll-vien-ren-caro-1.jpg?v=1744367406877	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/thumb/large/100/566/174/products/vay-babydoll-vien-ren-caro-13c51.jpg	(from https://bean-style.mysapo.net/)
15:28:00	97125/97125	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Dec%202025%2008:27:45%20GMT	http://bizweb.dktcdn.net/thumb/large/100/566/174/products/vay-babydoll-vien-ren-caro-3.jpg?v=1744367153827	C:/Users/dungb/Downloads/EXE201/bizweb.dktcdn.net/thumb/large/100/566/174/products/vay-babydoll-vien-ren-caro-36c17.jpg	(from https://bean-style.mysapo.net/)
15:28:12	354638/354638	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Dec%202025%2008:28:02%20GMT	https://bean-style.mysapo.net/vay-dam-cong-so	C:/Users/dungb/Downloads/EXE201/bean-style.mysapo.net/vay-dam-cong-so.html	(from https://bean-style.mysapo.net/)
