date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:16:09	49558/49558	---MCZ	200	added ('OK')	text/html	etag:W/%2258fabb4c-c196%22	https://wpdemo.redq.io/sites/dress-rental/html/blog-listing.html	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/html/blog-listing.html	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:09	25826/25826	---MCZ	200	added ('OK')	text/html	etag:W/%2258fabb56-64e2%22	https://wpdemo.redq.io/sites/dress-rental/html/post-single.html	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/html/post-single.html	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:09	19167/19167	---MCZ	200	added ('OK')	text/html	etag:W/%2258fabb4e-4adf%22	https://wpdemo.redq.io/sites/dress-rental/html/cart.html	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/html/cart.html	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:10	17969/17969	---MCZ	200	added ('OK')	text/html	etag:W/%2258fabb4a-4631%22	https://wpdemo.redq.io/sites/dress-rental/html/about-us.html	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/html/about-us.html	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:10	28062/28062	---MCZ	200	added ('OK')	text/html	etag:W/%2258fabb58-6d9e%22	https://wpdemo.redq.io/sites/dress-rental/html/service.html	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/html/service.html	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:10	44339/44339	---M--	200	added ('OK')	image/jpeg	etag:%2258fab8f2-ad33%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/content/1.jpg	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/content/1.jpg	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:10	35296/35296	---M--	200	added ('OK')	image/jpeg	etag:%2258fab8f8-89e0%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/content/7.jpg	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/content/7.jpg	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:11	144978/144978	---M--	200	added ('OK')	image/jpeg	etag:%2258fab8d0-23652%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/banner/2.jpg	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/banner/2.jpg	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:11	178398/178398	---M--	200	added ('OK')	image/jpeg	etag:%2258fab8d2-2b8de%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/banner/3.jpg	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/banner/3.jpg	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:11	1500/1500	---M--	200	added ('OK')	image/png	etag:%2258fab958-5dc%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/work-procedure/1.png	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/work-procedure/1.png	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:11	2037/2037	---M--	200	added ('OK')	image/png	etag:%2258fab95a-7f5%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/work-procedure/2.png	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/work-procedure/2.png	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:11	1879/1879	---M--	200	added ('OK')	image/png	etag:%2258fab95a-757%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/work-procedure/3.png	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/work-procedure/3.png	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:12	32479/32479	---M--	200	added ('OK')	image/jpeg	etag:%2258fab8f2-7edf%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/content/2.jpg	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/content/2.jpg	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:12	30980/30980	---M--	200	added ('OK')	image/jpeg	etag:%2258fab8f4-7904%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/content/3.jpg	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/content/3.jpg	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:12	31377/31377	---M--	200	added ('OK')	image/jpeg	etag:%2258fab8f6-7a91%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/content/4s.jpg	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/content/4s.jpg	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:12	70953/70953	---M--	200	added ('OK')	image/jpeg	etag:%2258fab8f6-11529%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/content/5.jpg	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/content/5.jpg	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:12	32351/32351	---M--	200	added ('OK')	image/jpeg	etag:%2258fab8f8-7e5f%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/content/6.jpg	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/content/6.jpg	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:13	14922/14922	---M--	200	added ('OK')	image/png	etag:%2258fab902-3a4a%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/favorites/1.png	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/favorites/1.png	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:13	39668/39668	---MCZ	200	added ('OK')	text/html	etag:W/%2258fabb4c-9af4%22	https://wpdemo.redq.io/sites/dress-rental/html/booking.html	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/html/booking.html	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:13	335/335	---M--	200	added ('OK')	image/png	etag:%2258fab906-14f%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/favorites/wish.png	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/favorites/wish.png	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:13	17038/17038	---M--	200	added ('OK')	image/png	etag:%2258fab902-428e%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/favorites/2.png	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/favorites/2.png	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:14	18984/18984	---M--	200	added ('OK')	image/png	etag:%2258fab904-4a28%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/favorites/4.png	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/favorites/4.png	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:14	17210/17210	---M--	200	added ('OK')	image/png	etag:%2258fab906-433a%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/favorites/5.png	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/favorites/5.png	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:14	7946/7946	---M--	200	added ('OK')	image/png	etag:%2258fab910-1f0a%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/opinion/1.png	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/opinion/1.png	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:14	1854/1854	---M--	200	added ('OK')	image/png	etag:%2258fab946-73e%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/sponsors/1.png	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/sponsors/1.png	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:15	1825/1825	---M--	200	added ('OK')	image/png	etag:%2258fab946-721%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/sponsors/2.png	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/sponsors/2.png	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:15	1882/1882	---M--	200	added ('OK')	image/png	etag:%2258fab948-75a%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/sponsors/3.png	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/sponsors/3.png	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:15	2014/2014	---M--	200	added ('OK')	image/png	etag:%2258fab948-7de%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/sponsors/4.png	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/sponsors/4.png	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:15	2416/2416	---M--	200	added ('OK')	image/png	etag:%2258fab94a-970%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/sponsors/5.png	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/sponsors/5.png	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:15	1288/1288	---M--	200	added ('OK')	image/png	etag:%2258fab94a-508%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/sponsors/6.png	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/sponsors/6.png	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:16	28040/28040	---M--	200	added ('OK')	image/jpeg	etag:%2258fab8e0-6d88%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/community/1.jpg	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/community/1.jpg	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:16	13119/13119	---M--	200	added ('OK')	image/jpeg	etag:%2258fab8e2-333f%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/community/2.jpg	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/community/2.jpg	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:16	36707/36707	---M--	200	added ('OK')	image/jpeg	etag:%2258fab8e4-8f63%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/community/3.jpg	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/community/3.jpg	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:16	18226/18226	---M--	200	added ('OK')	image/jpeg	etag:%2258fab8e6-4732%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/community/4.jpg	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/community/4.jpg	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:17	16226/16226	---M--	200	added ('OK')	image/jpeg	etag:%2258fab8e8-3f62%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/community/5.jpg	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/community/5.jpg	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:17	86596/86596	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258fab966-15244%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/js/vendor/jquery-3.2.0.min.js	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/js/vendor/jquery-3.2.0.min.js	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:17	37045/37045	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258fab960-90b5%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/js/vendor/bootstrap.min.js	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/js/vendor/bootstrap.min.js	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:17	7139/7139	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258fab960-1be3%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/js/vendor/countUp.js	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/js/vendor/countUp.js	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:18	42854/42854	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258fab96c-a766%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/js/vendor/owl.carousel.min.js	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/js/vendor/owl.carousel.min.js	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:18	39777/39777	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258fab966-9b61%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/js/vendor/ion.rangeSlider.min.js	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/js/vendor/ion.rangeSlider.min.js	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:18	22334/22334	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258fab968-573e%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/js/vendor/jquery.flexslider-min.js	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/js/vendor/jquery.flexslider-min.js	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:19	1537785/1537785	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258fab964-1776f9%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/js/vendor/dateRangePicker.js	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/js/vendor/dateRangePicker.js	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:19	62131/62131	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258fab96a-f2b3%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/js/vendor/jquery.nicescroll.min.js	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/js/vendor/jquery.nicescroll.min.js	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:19	60381/60381	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258fab96e-ebdd%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/js/vendor/select2.min.js	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/js/vendor/select2.min.js	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:20	9372/9372	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258fab96c-249c%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/js/vendor/lightbox.min.js	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/js/vendor/lightbox.min.js	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:20	9379/9379	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258fab96a-24a3%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/js/vendor/jquery.smooth-scroll.js	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/js/vendor/jquery.smooth-scroll.js	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:20	9021/9021	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258fab95c-233d%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/js/custom.js	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/js/custom.js	(from https://wpdemo.redq.io/sites/dress-rental/html/)
22:16:20	280/280	---M--	200	added ('OK')	image/png	etag:%2258fab8dc-118%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/close.png	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/close.png	(from https://wpdemo.redq.io/sites/dress-rental/assets/dist/style/elements.css)
22:16:21	8476/8476	---M--	200	added ('OK')	image/gif	etag:%2258fab90c-211c%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/loading.gif	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/loading.gif	(from https://wpdemo.redq.io/sites/dress-rental/assets/dist/style/elements.css)
22:16:21	1360/1360	---M--	200	added ('OK')	image/png	etag:%2258fab91c-550%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/prev.png	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/prev.png	(from https://wpdemo.redq.io/sites/dress-rental/assets/dist/style/elements.css)
22:16:21	1350/1350	---M--	200	added ('OK')	image/png	etag:%2258fab90e-546%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/next.png	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/next.png	(from https://wpdemo.redq.io/sites/dress-rental/assets/dist/style/elements.css)
22:16:21	162/162	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Jan%202026%2015:16:22%20GMT	https://wpdemo.redq.io/sites/dress-rental/assets/dist/style/owl.video.play.png	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/style/owl.video.play.png	(from https://wpdemo.redq.io/sites/dress-rental/assets/dist/style/elements.css)
22:16:22	304/304	---M--	200	added ('OK')	image/png	etag:%2258fab94c-130%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/sprite-skin-flat.png	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/sprite-skin-flat.png	(from https://wpdemo.redq.io/sites/dress-rental/assets/dist/style/elements.css)
22:16:22	162/162	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Jan%202026%2015:16:22%20GMT	https://wpdemo.redq.io/sites/dress-rental/assets/dist/style/fonts/flexslider-icon.eot	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/style/fonts/flexslider-icon.eot	(from https://wpdemo.redq.io/sites/dress-rental/assets/dist/style/elements.css)
22:16:22	162/162	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Jan%202026%2015:16:22%20GMT	https://wpdemo.redq.io/sites/dress-rental/assets/dist/style/fonts/flexslider-icon.eot?	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/style/fonts/flexslider-icond41d.eot	(from https://wpdemo.redq.io/sites/dress-rental/assets/dist/style/elements.css)
22:16:22	162/162	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Jan%202026%2015:16:22%20GMT	https://wpdemo.redq.io/sites/dress-rental/assets/dist/style/fonts/flexslider-icon.woff	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/style/fonts/flexslider-icon.woff	(from https://wpdemo.redq.io/sites/dress-rental/assets/dist/style/elements.css)
22:16:22	162/162	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Jan%202026%2015:16:23%20GMT	https://wpdemo.redq.io/sites/dress-rental/assets/dist/style/fonts/flexslider-icon.ttf	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/style/fonts/flexslider-icon.ttf	(from https://wpdemo.redq.io/sites/dress-rental/assets/dist/style/elements.css)
22:16:23	162/162	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Jan%202026%2015:16:23%20GMT	https://wpdemo.redq.io/sites/dress-rental/assets/dist/style/fonts/flexslider-icon.svg	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/style/fonts/flexslider-icon.svg	(from https://wpdemo.redq.io/sites/dress-rental/assets/dist/style/elements.css)
22:16:23	14000/14000	---M--	200	added ('OK')	image/jpeg	etag:%2258fab908-36b0%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/join-us/bg2.jpg	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/join-us/bg2.jpg	(from https://wpdemo.redq.io/sites/dress-rental/assets/dist/style/elements.css)
22:16:23	171489/171489	---M--	200	added ('OK')	image/jpeg	etag:%2258fab8ca-29de1%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/background/bg-1.jpg	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/background/bg-1.jpg	(from https://wpdemo.redq.io/sites/dress-rental/assets/dist/style/elements.css)
22:16:24	174657/174657	---M--	200	added ('OK')	image/jpeg	etag:%2258fab8ca-2aa41%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/background/bg-2.jpg	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/background/bg-2.jpg	(from https://wpdemo.redq.io/sites/dress-rental/assets/dist/style/elements.css)
22:16:24	167846/167846	---M--	200	added ('OK')	image/jpeg	etag:%2258fab8cc-28fa6%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/background/bg-3.jpg	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/background/bg-3.jpg	(from https://wpdemo.redq.io/sites/dress-rental/assets/dist/style/elements.css)
22:16:24	77423/77423	---M--	200	added ('OK')	image/jpeg	etag:%2258fab924-12e6f%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/products-list/grid-b1.jpg	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/products-list/grid-b1.jpg	(from https://wpdemo.redq.io/sites/dress-rental/html/listing-page-list.html)
22:16:24	15589/15589	---M--	200	added ('OK')	image/jpeg	etag:%2258fab940-3ce5%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/products-list/list1.jpg	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/products-list/list1.jpg	(from https://wpdemo.redq.io/sites/dress-rental/html/listing-page-list.html)
22:16:24	50102/50102	---M--	200	added ('OK')	image/jpeg	etag:%2258fab92c-c3b6%22	https://wpdemo.redq.io/sites/dress-rental/assets/dist/img/products-list/grid-b6.jpg	C:/Users/dungb/Downloads/dress-rental-template/wpdemo.redq.io/sites/dress-rental/assets/dist/img/products-list/grid-b6.jpg	(from https://wpdemo.redq.io/sites/dress-rental/html/listing-page-list.html)
